id,gender,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72
810100269,male,-565.766352049486,94.75438292953555,-46.167818325774064,10.863917416210205,-7.061366270504253,-7.121541876135771,-13.617635744934542,-16.52538052778218,-16.175158776863796,-8.614415840901474,-2.2314918508088457,-9.930361924570516,-8.097244551299125,1343.1038339387107,935.3928665324183,29.6324542453359,16.577842265181214,20.779330680962595,19.13297583695416,25.40842793631718,40.39727322493415,27.086761923863314,0.1297713192510179,0.00363006029923905,-301.92486572265625,228.17533111572266,68.62519073486328,117.51546478271484,60.604820251464844,55.525442123413086,47.19587707519531,41.2702693939209,27.668231964111328,37.50235366821289,44.446231842041016,35.85697364807129,28.943276405334473,3975.2322213986117,2254.64857580103,66.91943834444677,41.53917888110504,53.448700094139326,59.81679310725002,65.71403778688428,66.65043765477208,60.35998083987079,0.487548828125,0.02759268600493665,120.82955232943192,62.76698071045889,37.017317336347546,32.661984573666835,19.709690377343083,17.194255660648505,17.379635393335008,16.08559526710857,14.947231739427306,13.972521248164682,13.845550262286984,11.505543486846875,12.016225944925296,635.6196407142303,319.47878909165615,6.647596173080116,5.135806109635258,5.6750727589500745,5.319731855214263,8.508446268357126,12.31736771425064,12.582951834233349,0.07622299242823685,0.0035763182812723997
810100270,male,-317.3893440474886,151.18667967888186,-45.68927738091796,1.436576921648148,-14.522757507253242,-27.530669552481164,-17.546774950020467,-15.653171003353224,-7.9465175004809225,-5.862373742479569,-8.922984820133989,-10.260847968944946,-10.48071450669487,1032.5720285621148,859.1788389789654,28.891578910119136,15.399035488872627,17.75359223858847,17.26240777141644,19.512864089585126,32.68280905592934,28.924698117568013,0.09112698038149182,0.03303766529858858,-142.8367042541504,223.76068115234375,12.379329442977905,87.02716064453125,27.031716346740723,24.666783332824707,24.963999271392822,32.14058542251587,30.42021417617798,30.801382541656494,24.400257110595703,20.744469165802002,17.397650003433228,2705.4311739835002,2005.1270241156028,69.00021471436254,37.364346677441645,41.02415661110939,34.093395599180816,39.02150165444198,56.37742935217875,54.97781977361735,0.318359375,0.17615592479705808,60.70756486210458,24.350952015443575,24.895336856385615,22.42696278690692,18.658614174491746,14.509744037024886,13.52016333835458,13.374830155051448,10.323506815222766,9.81038541941659,7.792044117759319,7.51517118533308,8.122436351429997,247.6531592098894,211.79538387126883,5.45876540645528,4.89693837771596,5.1930960164929925,3.6678336957597977,3.1762312009909968,7.1001305688458345,8.62103878906631,0.02887871471065585,0.02907130223264855
810100590,female,-424.47903685026404,98.31927929236504,-29.966524161248966,11.181723848650499,-30.600801325103717,-33.52404608707415,-33.509278896514104,-17.346438412637337,-11.376981030799948,-17.314544015490203,-11.314099513402633,-11.07611722984649,-7.868035080893112,1190.4429448713652,1011.0715085288772,28.284751808952524,20.36623802520512,22.0517201643342,20.84898086886648,21.744841801047745,41.522061618797814,27.550873889199362,0.09981493173263763,0.018833068421844467,-228.31720479329428,210.34236653645834,76.48441569010417,116.46326192220052,40.97061030069987,46.15488815307617,22.003957112630207,36.1839853922526,31.13474718729655,22.883628845214844,25.329492568969727,28.403838475545246,24.85233434041341,4416.638837217509,2482.040389780706,72.00332303679477,50.200805470072936,48.96398362023754,41.99199555160245,47.40248917820267,66.9912620751672,62.655709674195144,0.5791015625,0.10289391130208968,76.9790062459187,44.33787633441299,35.3840217747508,30.912113048300473,23.816793836622406,21.611217709752406,17.231066172055076,14.83932264218233,12.895856266191752,10.112417294489973,9.538935621819341,10.361719815008406,8.461153629394474,556.8973830978988,342.9599006455064,6.60043128267048,6.733166123030203,6.817110400408212,5.100121729263025,4.863422892131724,12.209954549029469,10.733869680108972,0.06373289222800531,0.013626663101942068
810101401,male,-304.9847159048118,125.89631723233501,-39.15064468466498,7.61669488947214,-24.358247625587616,-19.656551502018207,-18.405518573527694,-22.52063385394596,-10.583047476906623,-8.439874256049174,-5.92544534046498,-9.436077095920526,-3.7855514741815686,1219.0226000943373,952.7558221540692,27.769189081758988,15.721564274870794,17.8054903560715,16.44377888254144,17.286339920265913,38.51616436001015,25.09740436933926,0.1224010791440065,0.04357185170480705,-102.90528964996338,221.23540878295898,43.03024888038635,102.44590759277344,23.36207938194275,32.983524799346924,24.311193466186523,19.2048351764679,20.411597728729248,23.72966194152832,21.015989780426025,20.848166465759277,20.371850967407227,3341.4465603362273,1862.499814737266,58.071013862653935,43.36380186243988,39.59438626152509,35.240374387383866,28.48834493004549,58.57135594793873,54.68658266689647,0.4486083984375,0.3270494416356086,87.33549953914364,48.99186358047204,29.024401851119933,25.18688222380048,20.699387701151544,16.39035218608349,13.31816957581471,13.463647865455265,10.574269237979813,9.214367841223488,7.903720951023905,9.07575720634664,6.893477577090717,509.9921157461051,256.65437668716754,6.5942792395986505,5.87598417119495,5.309192709336453,3.877760468630676,2.6685745370588028,7.8829163239338556,9.667099320965137,0.06720357054720752,0.04197894439541103
810101413,male,-432.3972985576115,130.47954390088768,-29.19466323879004,-1.0673321436544796,3.879380254502469,-9.858796534249905,-22.329035223230353,-28.286624721756542,-11.716196620930116,-10.141903212795635,-19.88416132290535,-16.47719574988081,-14.864484765747157,1032.2194701083317,804.9125448412834,32.56020370654609,17.139564522746745,20.64252507671887,19.15032696742729,23.937695233035775,43.67255424034158,24.238074896348465,0.10054991693315521,0.0167674448764092,-194.47549438476562,239.8447494506836,73.67266464233398,124.12423706054688,74.07785415649414,57.43281364440918,36.590513229370124,41.18935203552246,38.569881439208984,36.38584899902344,25.934799194335938,31.251412391662598,34.442665100097656,4070.5782768434797,2511.1162757689644,67.588392436821,43.97123644182121,45.52758986809424,41.74779127444225,55.311432102916584,63.88415149191604,64.52682031675802,0.465576171875,0.10445708036422724,81.96302216194599,53.71761315801028,35.917643975387755,36.26787501116637,18.652191428502498,17.56294834686942,15.642400388572653,17.991308852846206,14.57542045249241,13.692413684091763,13.344345684460777,11.497679750786968,10.819235196200175,484.9835307745955,305.30935921108585,5.1194275243777465,6.059288081031783,5.5030481881724835,4.074588776458534,5.843753340100711,9.424946423374376,10.94364069460406,0.0575645665397495,0.0129852854784951
810101419,male,-477.05460577781224,105.5173035819606,1.6043234354686589,18.700949924933493,-15.717984653008486,-11.436515841225608,-19.507320019780952,-19.532825334003437,-13.186711349353363,-10.351114010037769,-9.222298889315027,-12.927457946153197,-6.432611376277389,1107.809501151574,985.8330948526196,30.503441099028795,15.084180162641218,18.407895399951194,16.58719573989969,18.026062780634383,37.024334288718826,27.906891843813455,0.09976378501490397,0.00987753510975415,-184.33636856079102,238.1176414489746,90.23053932189941,140.64832305908203,57.77730369567871,45.70742607116699,30.208005905151367,35.73206615447998,27.58341073989868,28.19987726211548,25.53403949737549,20.54572820663452,24.629245281219482,4196.422233571715,2285.5580049494165,66.73174190315576,42.91184995462018,45.7120856044448,37.98282799083656,42.82546624828256,63.19347095610745,59.67810369192333,0.5516357421875,0.09395132958889002,97.29276924036184,55.92061467671343,31.43788204843823,33.283389467576356,19.956536038767595,15.156295588559168,14.736043820366415,14.868245949235106,11.425314787162577,11.883724982168772,9.139849108544794,9.427636622965752,9.04814372200196,687.6806543408125,338.0649914502325,6.118931962624447,5.462382616430679,5.72812118773321,3.582850039664113,3.1016731565148756,11.342713584934327,12.869952378783136,0.08010549684694512,0.00988161626498645
810101420,male,-333.0385242945385,123.28653211608814,-41.50642693486155,17.04791425786714,-20.696006462689628,-22.256546306306767,-28.169927801480146,-19.247765475636108,-11.941252222617798,-16.213506427882397,-7.2756305527533724,-4.8279180926997025,-8.718480256265927,1273.6743138392449,1045.3854719778024,31.422248450705435,16.630593773161436,19.74597834352266,16.962280418490884,19.710972405881513,29.658486545643722,36.15636417207389,0.11186717664271678,0.02956868673302115,-130.37115478515625,220.61661529541016,69.35385608673096,114.79155731201172,53.16107654571533,46.00268268585205,21.914185047149658,32.38694524765015,26.419418334960938,22.768346786499023,27.274913787841797,28.965517044067383,23.69679832458496,4350.050307614791,2314.765123416032,68.18531987662365,41.465842806935584,43.17999141270151,35.83588235396885,44.644689450262675,62.12105254737417,61.378075332966304,0.5552978515625,0.15954332426190374,87.6508390028775,50.64167517174336,33.52648239236274,28.10647481134077,19.68141769852778,17.754197212551396,15.698827803075236,14.563681927994683,12.745999264277536,12.36474656577664,9.576119005327914,8.974165062259619,9.753315237644697,606.4921996663414,333.61752053177054,5.72245062092426,5.36232539548193,5.239687950733492,3.634967400323197,3.580047314214247,8.3050637459396,9.131275661915755,0.07351471216386007,0.022848317464771176
810101423,male,-404.0480096496321,91.50976416268536,-44.15072050488046,14.320112608694494,-25.281454259125354,-25.906391245892497,-21.983471879234216,-25.65297241221496,-14.215032555941098,-13.514192058867517,-12.224962636458457,-7.42581747326181,-8.648997700666213,1444.2552347576304,1128.4407874254573,31.07925355874825,17.458766468223384,19.684966731470638,16.744405178192995,18.032972934434444,35.11483157372226,31.26449384791722,0.1322119627115709,0.014554160724824133,-164.0896759033203,181.19495137532553,47.30493927001953,103.61981964111328,31.346465428670246,43.64969253540039,25.93039385477702,26.559733072916668,25.7044251759847,24.20242436726888,17.552106221516926,26.390696207682293,24.771794001261394,4333.703814445254,2320.7694434566506,64.72153633841667,47.64172102266036,46.689072737937124,38.22661311289866,35.39896311015838,63.31147567360026,63.68095699714627,0.5885416666666666,0.13076173017422354,82.52697997406209,42.656639486692946,33.55386042090795,30.70017373783037,18.46279914772795,17.80546718193398,15.651374605011192,16.756291864170375,12.273723083762695,11.535834698365143,8.611775968938172,8.332412101278065,8.983944749680427,579.927083980393,287.11959582123814,5.893342181335888,6.598911587389634,6.022563812799227,4.012442663519103,3.1733560138800647,11.573379435537865,11.72832204760366,0.07955103011939477,0.013923501982551998
810101456,female,-366.80461805294556,94.20530296225164,-28.31330924618046,-2.188500491354067,-19.750142292018644,-35.21071458457423,-24.924521105165923,-18.97084654791781,-15.418449179202693,-14.842070785630666,-16.271065405778614,-8.544176599482494,-3.8076841151801175,1051.6576721613517,859.8973715012437,27.335666389722277,21.56842878840765,23.289103165353723,21.702033070115828,22.486429620952023,37.130580447535934,30.58346925768244,0.09240769114819165,0.04629216000932235,-128.21206283569336,206.73300170898438,69.18061065673828,100.4931755065918,44.96208190917969,30.419089317321777,26.723243713378906,29.75902557373047,25.85050392150879,26.92142677307129,34.82490348815918,51.427988052368164,65.91383361816406,3796.9401220617933,2409.7862940998125,68.51302733746124,53.37138407701112,52.22792284215399,48.168912796665246,51.757556721236654,63.913256297531966,60.60581185453882,0.45361328125,0.29139322787523264,83.17583437757233,42.875047209370024,42.65899025543686,30.663685963980207,19.066009178150125,21.91309140403734,16.330450429874052,15.789714543899706,13.176623291653552,10.545328607969656,10.763329445092541,10.223736048053555,9.219406866180616,449.79451942860396,315.93318329154215,5.5954587149349155,7.503489776625784,6.780383885304268,5.3406375319165775,5.14973666912124,9.602615375645584,9.290871679988005,0.05302792817516075,0.0385895182253415
810101465,male,-452.71564186815954,135.70060668108664,-23.35513851178486,2.3884424087934986,-15.089574321369163,-25.360185852043948,-23.694759802226464,-25.533127571214468,-19.96743113693443,-15.466102912153733,-15.533246660142073,-17.80657949172583,-8.815051285650195,961.4531676489754,896.6072201658744,31.048052171919725,16.727713010251094,19.661588332335192,16.720863247839713,18.04479701626468,41.03530931348038,24.322373999667413,0.080274552296406,0.0121025346362491,-232.85630798339844,226.27792358398438,29.02527141571045,88.00418090820312,29.638489723205566,22.078866004943848,15.77198839187622,17.428467750549316,10.33313798904419,15.626806735992432,14.70158576965332,11.890013694763184,17.68502712249756,3590.01261398336,2342.0283311939493,71.63470181578245,45.38688379604348,44.5258644238625,33.4082179948967,38.277853510613014,59.037159955853156,59.862385293361335,0.392333984375,0.0684783831238746,64.34614604533941,36.10247224223759,20.299002011461248,21.676839331048868,15.102968899285985,12.429074484643344,11.92078004429013,10.475232258099503,8.760848289856362,8.313882683405254,7.069098517483637,7.883758689502464,6.225781588710218,337.56726839862415,272.25395395824864,5.248550673756526,5.2492002173358605,5.372461261878084,3.521423633227793,2.9539682749404923,9.91619294907657,10.235001902757237,0.0341352096666674,0.00981639042653825
810101471,female,-516.4938711582929,100.5699358725642,-35.43311890766196,9.357618901857183,-41.36873291940696,-41.05891943789334,-39.62674130556741,-8.919016475782826,-2.941024913827236,-25.526230163409792,-20.72405435030145,-7.61760784840618,-5.374479283675037,1308.0642614518024,1061.5947074681549,30.72433488239026,23.269264069630506,25.446735918307173,28.91363095619444,31.58650392645704,39.82978728325086,32.753425829837965,0.1160751167385057,0.0091564012651291,-332.71514892578125,196.6191864013672,92.80646514892578,103.47665405273438,27.67172241210937,39.29850006103516,10.586359024047852,76.26911926269531,54.11882781982422,19.97390556335449,43.74608612060547,35.310096740722656,31.21376037597656,4976.588361428339,2766.108160355337,57.73560263732218,42.39753809195579,51.59841481367913,53.71881123023445,66.44419578934931,60.25662390008858,61.6358291024132,0.37841796875,0.0331800207495689,88.55494249291053,44.557743361144325,52.12865118526963,39.27410455585272,26.340565737951646,26.62276545128782,23.444831639982425,22.008528231884974,23.872294883779368,15.660368313429284,14.738824616189186,15.068816994922257,13.00627567995818,666.4585087729289,474.292820988914,7.0658697671554735,6.308410047073505,5.889117732700289,6.682331711987858,10.175615300172671,10.721432603740142,13.607414293673846,0.0666787164414618,0.0053566197042004
810101503,male,-271.47226835481797,124.52759164819258,-53.45565420233972,13.359364947561886,-28.947255088683836,-21.030226148705204,-34.10201807817404,-23.920913950030446,-23.523998280499253,-13.489818198212884,-18.02133996260936,-11.166509856663083,-13.967447755918545,1344.79280118538,1108.6463524326364,31.467896206466126,14.951926914954365,18.258432517658328,16.160990056447655,18.075643213555136,23.783433448186283,40.26922689032467,0.11666275638391997,0.03665730728214435,-63.58408546447754,216.79545211791992,25.569724082946777,92.07378196716309,19.309052750468254,30.205972671508786,11.704214811325073,19.180782318115234,12.782644271850588,26.864678859710693,11.311336517333984,18.929486513137817,14.713399291038513,4015.735268347081,2282.382287078807,64.4566173631421,36.15131496127975,39.59041702462321,33.37038217622863,33.49340275226456,49.427925612254526,60.28908260742848,0.4947509765625,0.20743597485125062,59.721741417731664,43.2690021656789,25.50522393452938,23.908335307208223,14.505291168435354,15.442688066766213,13.825292311126129,12.159106612060555,10.306104449276297,10.791177331186896,8.915667696258547,7.628001255757283,7.518896508879454,604.3438866746877,343.25015880130786,4.797961282523985,4.448340516799053,4.304548847040396,3.122735876331832,2.781055691715398,5.80902333371027,6.761689740683502,0.06537523004798633,0.023540228441418475
810101540,male,-363.4879948311212,116.46358728848269,-1.7266963837609035,0.2790190055351204,-36.34642417826608,-19.576489458672484,-15.627741927927293,-20.15747664871423,-26.14893432848738,-10.834834211465784,-2.540860910918809,-7.378462529975467,-7.620694460051426,1158.0868320345098,1035.1929914302773,29.59526896508188,15.903090576914238,18.85907890071121,19.46642544378756,18.53692409190797,27.95187219483267,37.19313896366579,0.1110870560692898,0.0350441512145527,-148.31832885742188,210.51284790039065,71.31535339355469,113.12259674072266,26.12604141235352,68.23707580566406,40.77425384521485,36.10489654541016,20.472469329833984,30.696510314941406,32.29838180541992,45.35308074951172,53.14561080932617,4270.008415437765,2297.750930830161,67.0482505516429,42.383872958033336,45.93193994468471,42.3236632144816,50.499680705473246,60.60962929095511,61.51231454730663,0.51025390625,0.2073421478271484,91.39416876101248,55.4295094650373,25.496021204662064,24.8067543415868,22.805304203653865,16.948935011371283,14.728978824598764,16.007835849699134,15.116833801813208,13.159115392457098,9.451162811384467,9.31723817196642,8.697212802355015,686.9676906160887,363.4861122904044,5.390419254600032,5.980995327535549,5.330025773020624,4.705854588382343,3.639948507781992,9.708239569169509,9.980758431324034,0.0864650300815278,0.0332399477892167
810101551,female,-321.56353035726494,119.73620422006358,-26.36573323124823,-0.4381099506019874,-42.37489956736008,-32.78451543220366,-28.682883161322007,-21.88348887836807,-12.295716098445043,-15.150170213860989,-18.753556462469078,-13.69947378005054,-8.907397107877552,1084.795281000231,969.7981186925055,29.615266432882407,19.854974808772166,21.8642761964232,21.867627240159752,20.317233590280864,32.8255326133224,36.27688417213442,0.0967492446714077,0.051495767488850895,-134.76544698079428,216.99299112955728,70.73665364583333,89.41748555501302,23.498734792073567,40.35174306233724,21.18125851949056,42.070838928222656,35.73319753011068,22.92961883544922,17.960700352986652,20.33991050720215,28.780145009358723,4960.385497510403,2610.9253955596955,72.9611837039658,51.06783351198474,50.57287622053141,42.167553994401345,38.875230069345335,62.160839298590105,64.64914299873676,0.6692708333333334,0.2024361540873845,58.44477351607619,40.51586891747979,31.871759462555342,27.687497328119264,18.862880110474745,18.697908687008834,15.336115705721122,15.731348899345242,13.660878446770814,9.331502904651282,9.348661096985735,9.48552786180091,8.075941242225625,567.4632137477239,375.82642611361575,7.025643562899777,6.585074551422461,6.25920091227619,5.012748667809726,3.7518475420730724,9.869457765494289,9.040636159950592,0.06469440974274043,0.030594061687428703
810101560,male,-612.3710237126099,100.7063475242079,-30.568714186100934,-0.4479978952001058,-1.3528682414967708,-14.083424400679895,-23.074311786678855,-27.294986275433345,-20.03970351780181,-7.59847872448651,-2.853983222229092,-11.359323087962444,-6.367546411788486,1043.6937515931572,814.2106795928851,31.422088479727524,19.05355073890778,21.93754471822197,18.91061292696594,24.6475835904986,44.35232248241342,21.648151129782445,0.09805426778336204,0.00333176215303895,-351.6629333496094,210.49783325195312,57.656410217285156,87.69198226928711,51.94478225708008,30.98380470275879,27.269689559936523,11.068310022354126,20.398420333862305,27.4015007019043,39.712350845336914,22.317051887512207,30.66607666015625,3285.702277526031,2045.1270561837932,66.9794078096476,45.596335837040314,52.07617395564739,39.01033903720909,61.21104476597746,65.02938863622441,58.48304513995374,0.41650390625,0.0281601464375853,96.53179870756608,49.07938748622428,37.857012097426036,27.648415515412147,16.004570205565855,14.308500759303069,17.015530588035507,15.52067820062139,15.356814181418002,11.681705389971814,9.953756314908023,10.536031086306775,10.221500244999623,391.0031050816834,239.87066432047015,6.044846347597963,7.577382393255549,6.229303243373584,4.769361805993735,8.709332409273113,11.3515827562453,7.410784972179565,0.0533499840669397,0.0037518765248496
810101575,male,-310.9353881407257,124.19660687446931,-45.180347894460205,24.901052458483665,-21.181297342278384,-6.116844789467677,-13.925454043072202,-19.94595531440702,-8.623721698905614,-5.666955666874187,-10.35674241020896,-7.922198896437841,-11.06831694533326,1365.1597227845607,1160.782916597969,28.948301029771102,15.449151043849097,18.17570188936311,16.412752858619665,17.84802224898176,27.065681335592654,38.96741734581112,0.11552521309107627,0.028568391064516068,-90.28887176513672,212.74209594726562,35.82730293273926,111.62894948323567,33.26615206400553,47.718064626057945,30.43928400675456,37.95452117919922,27.894169489542644,38.76764424641927,22.16144307454427,31.336212158203125,17.973743438720703,4487.745683957989,2404.8042093625663,66.96652064820489,43.475551124110176,42.69236055178728,34.63996829715516,34.872851170956274,56.53477807807035,64.74855960291168,0.6184895833333334,0.15846315522988633,74.18717503053801,36.06269381594144,25.94324822652167,25.511133465047532,16.33614850541416,13.446802842487479,14.00794863185373,15.035883445419701,12.325135919976338,12.165382513698,9.13222365399811,8.623751808042556,10.076508020096663,488.98649786353576,258.18127544681323,5.688395931668318,5.359455361216386,4.656834197262088,3.541517159509961,2.869351677240483,5.891800147791888,6.798701600020846,0.06311381541070753,0.023202616309460935
810102017,female,-526.4818870070503,79.29278123622879,-41.252106322600255,4.335922898791052,-18.450875707700476,-30.44452079187671,-26.444160774557794,-9.246901596212307,-22.02091530173364,-22.751010523962506,-9.029638199263065,-10.28226762368306,-7.563917141842208,1392.0083452574343,988.3026880097583,29.830971902765544,20.236829197657812,23.27825803182462,22.01674061939135,25.366593347932902,33.62907014403396,38.90978745047967,0.12925373821806335,0.00560577181995004,-279.49291076660154,199.03378601074218,86.16631317138672,129.80215148925782,46.650553131103514,42.62958450317383,39.011653900146484,52.54782638549805,34.744073486328126,25.394615936279298,31.2485050201416,32.01417617797851,32.39438400268555,5258.447826576735,2531.4382796602167,64.88697318048243,45.699924872554966,54.40269238621697,66.76495587909668,65.09290123760465,63.0478528924232,65.02765407249328,0.64794921875,0.042904532141983434,100.71314545719213,58.39272028385093,43.434275256159296,33.220204699310145,20.179519990730903,22.507652417969098,19.447203595479557,16.51013195419106,18.796518101355467,13.907755569498738,11.021220855070563,11.28375688563074,10.196213737762118,823.6170390626872,449.4809938032157,7.833441745656482,6.751934389888552,6.797544508277964,6.518367811379269,8.37772127603576,11.767315985634028,12.017092770993461,0.09727211751663407,0.00481584593762598
810102027,female,-249.72762026262274,114.339999756651,-46.459120226103984,15.142325522611788,-45.514084131485006,-38.355956514678105,-25.913452110945556,-18.253155506479672,-17.441376482566127,-17.584528251644585,-15.591310538145333,-20.020176425329318,-8.94256204487548,1206.5843865844815,990.5819799791839,27.10518111035043,20.042338106077814,21.813699447639486,22.775278004718164,21.61274709925324,38.606417583376604,29.314144685862807,0.10037625925963505,0.0927242635109527,-78.64764785766602,212.07011413574216,72.8517951965332,111.8977279663086,45.21070098876953,42.47445869445801,37.96856117248535,38.355838775634766,34.839168548583984,30.91505718231201,27.55928611755371,28.643587112426758,28.437458992004398,4258.398676806737,2273.1598671141164,67.55730299241372,43.35872610417651,49.37398429365935,42.6616005642944,46.980383308894766,64.84514530139143,57.444428184458985,0.5009765625,0.30313338339328766,72.23964670589504,39.73262353322882,40.75866036377545,32.564935448165556,24.25669601101891,22.48358000486234,17.133917165923382,15.168896315449746,16.25410381429817,11.487246425082937,10.880637773944496,11.208367228422532,9.79166080852563,480.4779972288552,295.27384805636234,5.303726238895327,6.154764466681131,5.6262827220227365,5.4244805564392955,4.6548808353256295,11.24836702432394,9.88841421986432,0.05597504970683235,0.0521776973622712
810102029,male,-497.72225889836926,139.22200311837867,-29.279473382387895,-21.929748614732233,10.372251864230634,-4.507628346668247,-18.1080102888908,-15.739648676409786,-13.55723549585508,-10.968563251554945,-10.443029149853434,-8.898327126114367,-5.736626497670098,996.5390192429591,795.5189331512611,25.80207441922844,16.419341487617544,17.78804525656897,16.206450762675942,22.019510493692543,39.47745516388561,20.132522655003925,0.08845926922452155,0.00484684315391965,-94.40019607543945,282.3583526611328,63.785335540771484,62.155630111694336,70.81784057617188,43.265830993652344,27.3634033203125,34.1665096282959,23.870585441589355,21.2120475769043,22.727395057678223,21.87280559539795,21.724617958068848,3415.0610068975925,2334.5722965003824,64.68642763253582,45.35669321823626,44.302168655498186,37.72398823461341,39.12223324380298,56.990103462572975,58.5144423490284,0.386474609375,0.1270424872636795,68.31700348413199,43.0572192609186,27.034610559557866,24.31642419403241,14.079533708728674,12.710634934478854,11.055059485854166,11.182175763921133,11.164250965282301,10.142383649968028,9.041732782768925,7.5729265753788555,7.656449310013823,288.5925993969922,255.93740846784115,5.872975201318091,5.530359523293599,5.123927381586412,3.5286914028882026,3.942610311127938,9.55555425633975,9.979591180862483,0.03842589964283035,0.00514988081566165
810102032,male,-415.816372876443,103.33535757173142,-15.069372649778956,32.64223566727527,-17.23375896375669,-29.882123582898352,-25.85746764607009,-15.232701797360727,-17.989883068603884,-12.572895728959402,-8.745823990965404,-6.398067493466509,-7.511068990673678,1286.962364279684,1086.890732690154,30.551244092883213,16.450694068632007,19.9869012355584,18.21625964584736,18.814899982559005,29.820234179638412,34.34143648620797,0.12019606855205889,0.0152604390226973,-217.24737854003905,214.51958923339845,76.83258476257325,142.56912231445312,50.02660293579102,42.385537719726564,26.901169312000274,37.32292022705078,23.028937530517577,34.71620864868164,27.961671829223633,26.16377830505371,20.920717430114745,4600.825142017562,2335.226908489385,66.25419794385593,38.59692375652122,43.02652762202344,38.635720868325414,37.64981438889948,60.099859165915326,61.46372515028255,0.5892578125,0.09342463985085483,81.46270106628872,52.64174000808883,30.54999972178801,34.52506906248853,20.332539758444657,19.614257471235426,18.054786469877403,15.116518553444248,13.23515190820485,13.280179446209228,10.35949192546624,8.824177135160543,8.897518871707996,677.5049709778173,336.19979931321075,5.77669685181957,5.1330020904683185,5.2422056248586,3.718810587075879,3.1928105884620157,9.499201172218179,10.755972015623977,0.08097934203742882,0.012592533722444982
810102066,male,-355.00622678870025,129.4528574736339,-50.732904460884114,43.014146371301024,-23.716095762420522,-14.81451370635012,-16.143402116165355,-25.110812804520535,-5.1656811125725355,-8.32398094040968,-8.739752398918046,-9.25560625337263,-9.73128199486212,1323.2890722081715,1104.1809950021548,30.123046253327658,16.528731552927226,18.340589013975205,16.892005469198573,17.10491519278431,32.221095143224034,36.337751658893595,0.11954082945876884,0.01670658167712705,-207.40098571777344,218.0126953125,9.049880981445312,122.75838088989258,29.02011013031006,43.02890968322754,29.843534469604492,25.762728691101074,33.912925720214844,31.014238357543945,25.102144241333008,24.136137008666992,21.44389820098877,3296.9992506327835,1901.0042623935713,64.88938469009985,40.83157365365476,38.76991452869804,30.499821511237464,26.90967186966335,60.027782256759885,56.24163069798463,0.4501953125,0.07542119361460205,49.81335801456864,37.78131748241944,19.11478082482961,23.591705178564286,16.829023096265498,15.831518309597381,14.549273065177939,15.046459832263817,11.863627430571658,10.977317642959854,9.158304538969979,8.064186872336546,7.533862353863247,494.45714782490484,216.7626329979669,5.139558806789077,5.115227914785256,5.015089731064613,3.19524805404302,2.415778468073749,7.391373996830902,7.931583316757395,0.06527691153920355,0.010178884304960351
810102087,female,-443.73577803350827,127.52095858861834,-43.47811139519737,-4.737746020164287,-29.114698324059788,-24.614451153658326,-22.445717926121883,-21.652960617378564,-21.087102855422458,-12.564234139828011,-21.74341859820336,-19.067755904593184,-16.133039194357888,1129.962801309955,1001.9690551673926,29.71337445795271,17.611531412787937,18.49231927368793,17.293463663195293,19.08950200208437,30.547145910143314,40.300882748377575,0.09536299649316089,0.012547917380618034,-257.2928415934245,216.99960327148438,26.25494130452474,69.48359298706055,17.79492489496867,26.584550221761067,13.068007151285807,16.374116897583008,10.841419061024984,13.978436470031738,6.0220763484636946,12.507445017496744,9.852010409037272,3655.8630075140572,2151.56010271463,56.1845270813057,41.12367773055984,41.14642341155915,32.08036520093568,37.48946081061256,57.784841788911926,59.59523541644643,0.42919921875,0.055596859504779134,68.89383564311683,44.390886901665596,33.16915898884901,25.61240046437993,18.958065648525622,17.89409365699623,11.545583345438862,13.492460278965638,12.570195260855149,8.538077663799472,9.494936784425152,8.86041343186966,7.736482821727795,528.4610652558124,343.10413240068186,5.901799556565777,6.169307724539426,5.662482397778855,4.244680969542821,3.9539917616975377,10.13371716660153,10.63148296267073,0.05993650789855087,0.0084542038517252
